away_score,home_score,game_id,season,season_type,home_team_id,home_team_name,home_team_abbrev,away_team_id,away_team_name,away_team_abbrev,game_date,home_win,away_win,home_time_in_front,away_time_in_front,home_time_in_front_fr,away_time_in_front_fr,away_time_behind,home_time_behind,home_win1,home_win2,home_win3,home_win4,away_win1,away_win2,away_win3,away_win4,home_win_a1,home_win_a2,home_win_a3,home_win_a4,away_win_a1,away_win_a2,away_win_a3,away_win_a4,home_time_behind_fr,away_time_behind_fr,win_time_in_front,lose_time_in_front,win_team,lose_team,win_time_behind,lose_time_behind
118,125,401360697,2022,2,4,Chicago,CHI,23,Sacramento,SAC,19039,TRUE,FALSE,2281.1,477,0.7920486111111111,0.165625,2281.1,477,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.165625,0.7920486111111111,0.7920486111111111,0.165625,CHI,SAC,0.165625,0.7920486111111111
123,119,401360698,2022,2,29,Memphis,MEM,22,Portland,POR,19039,FALSE,TRUE,124,2541,0.043055555555555555,0.8822916666666667,124,2541,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8822916666666667,0.043055555555555555,0.8822916666666667,0.043055555555555555,POR,MEM,0.043055555555555555,0.8822916666666667
103,91,401360699,2022,2,16,Minnesota,MIN,28,Toronto,TOR,19039,FALSE,TRUE,835,1919,0.2899305555555556,0.6663194444444445,835,1919,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6663194444444445,0.2899305555555556,0.6663194444444445,0.2899305555555556,TOR,MIN,0.2899305555555556,0.6663194444444445
114,106,401360700,2022,2,25,Oklahoma City,OKC,24,San Antonio,SA,19039,FALSE,TRUE,247,2505,0.08576388888888889,0.8697916666666666,247,2505,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8697916666666666,0.08576388888888889,0.8697916666666666,0.08576388888888889,SA,OKC,0.08576388888888889,0.8697916666666666
121,124,401360701,2022,2,21,Phoenix,PHX,10,Houston,HOU,19039,TRUE,FALSE,784,1893.3,0.2722222222222222,0.6573958333333333,784,1893.3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.6573958333333333,0.2722222222222222,0.2722222222222222,0.6573958333333333,PHX,HOU,0.6573958333333333,0.2722222222222222
117,116,401360702,2022,2,9,Golden State,GS,7,Denver,DEN,19039,FALSE,TRUE,2849.8,9.199999999999818,0.9895138888888889,0.0031944444444443813,2849.8,9.199999999999818,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.0031944444444443813,0.9895138888888889,0.0031944444444443813,0.9895138888888889,DEN,GS,0.9895138888888889,0.0031944444444443813
101,106,401360703,2022,2,13,Los Angeles,LAL,26,Utah,UTAH,19039,TRUE,FALSE,762,1881.8,0.26458333333333334,0.6534027777777778,762,1881.8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.6534027777777778,0.26458333333333334,0.26458333333333334,0.6534027777777778,LAL,UTAH,0.6534027777777778,0.26458333333333334
116,124,401360686,2022,2,1,Atlanta,ATL,5,Cleveland,CLE,19038,TRUE,FALSE,2228.9,429.1,0.7739236111111112,0.14899305555555556,2228.9,429.1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.14899305555555556,0.7739236111111112,0.7739236111111112,0.14899305555555556,ATL,CLE,0.14899305555555556,0.7739236111111112
107,99,401360687,2022,2,14,Miami,MIA,6,Dallas,DAL,19038,FALSE,TRUE,1725.1999999999998,1023.0999999999999,0.5990277777777777,0.3552430555555555,1725.1999999999998,1023.0999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3552430555555555,0.5990277777777777,0.3552430555555555,0.5990277777777777,DAL,MIA,0.5990277777777777,0.3552430555555555
135,87,401360688,2022,2,20,Philadelphia,PHI,2,Boston,BOS,19038,FALSE,TRUE,0,2857,0,0.9920138888888889,0,2857,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9920138888888889,0,0.9920138888888889,0,BOS,PHI,0,0.9920138888888889
119,128,401360689,2022,2,15,Milwaukee,MIL,11,Indiana,IND,19038,TRUE,FALSE,2707.3,87.69999999999982,0.9400347222222223,0.030451388888888827,2707.3,87.69999999999982,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.030451388888888827,0.9400347222222223,0.9400347222222223,0.030451388888888827,MIL,IND,0.030451388888888827,0.9400347222222223
120,126,401360690,2022,2,16,Minnesota,MIN,30,Charlotte,CHA,19038,TRUE,FALSE,1484,1548,0.4122222222222222,0.43,1484,1548,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.43,0.4122222222222222,0.4122222222222222,0.43,MIN,CHA,0.43,0.4122222222222222
121,109,401360691,2022,2,3,New Orleans,NO,29,Memphis,MEM,19038,FALSE,TRUE,61,2745,0.021180555555555557,0.953125,61,2745,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.953125,0.021180555555555557,0.953125,0.021180555555555557,MEM,NO,0.021180555555555557,0.953125
96,103,401360692,2022,2,21,Phoenix,PHX,12,LA,LAC,19038,TRUE,FALSE,1594,899,0.5534722222222223,0.3121527777777778,1594,899,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3121527777777778,0.5534722222222223,0.5534722222222223,0.3121527777777778,PHX,LAC,0.3121527777777778,0.5534722222222223
94,103,401360677,2022,2,27,Washington,WSH,8,Detroit,DET,19037,TRUE,FALSE,2304.3,170,0.8001041666666667,0.059027777777777776,2304.3,170,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.059027777777777776,0.8001041666666667,0.8001041666666667,0.059027777777777776,WSH,DET,0.059027777777777776,0.8001041666666667
85,109,401360678,2022,2,17,Brooklyn,BKN,23,Sacramento,SAC,19037,TRUE,FALSE,2832,0,0.9833333333333333,0,2832,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9833333333333333,0.9833333333333333,0,BKN,SAC,0,0.9833333333333333
127,123,401360679,2022,2,18,New York,NY,25,Oklahoma City,OKC,19037,FALSE,TRUE,2033.7999999999997,798,0.5649444444444444,0.22166666666666668,2033.7999999999997,798,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.22166666666666668,0.5649444444444444,0.22166666666666668,0.5649444444444444,OKC,NY,0.5649444444444444,0.22166666666666668
109,120,401360680,2022,2,4,Chicago,CHI,24,San Antonio,SA,19037,TRUE,FALSE,1444.1,1148,0.5014236111111111,0.39861111111111114,1444.1,1148,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.39861111111111114,0.5014236111111111,0.5014236111111111,0.39861111111111114,CHI,SA,0.39861111111111114,0.5014236111111111
122,107,401360681,2022,2,15,Milwaukee,MIL,22,Portland,POR,19037,FALSE,TRUE,449.69999999999993,2241.3,0.15614583333333332,0.7782291666666667,449.69999999999993,2241.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.7782291666666667,0.15614583333333332,0.7782291666666667,0.15614583333333332,POR,MIL,0.15614583333333332,0.7782291666666667
90,120,401360682,2022,2,3,New Orleans,NO,28,Toronto,TOR,19037,TRUE,FALSE,2823,0,0.9802083333333333,0,2823,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9802083333333333,0.9802083333333333,0,NO,TOR,0,0.9802083333333333
111,121,401360683,2022,2,7,Denver,DEN,19,Orlando,ORL,19037,TRUE,FALSE,2774,57,0.9631944444444445,0.019791666666666666,2774,57,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.019791666666666666,0.9631944444444445,0.9631944444444445,0.019791666666666666,DEN,ORL,0.019791666666666666,0.9631944444444445
101,135,401360684,2022,2,26,Utah,UTAH,10,Houston,HOU,19037,TRUE,FALSE,2841,0,0.9864583333333333,0,2841,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9864583333333333,0.9864583333333333,0,UTAH,HOU,0,0.9864583333333333
104,119,401360685,2022,2,12,LA,LAC,9,Golden State,GS,19037,TRUE,FALSE,2211,491,0.7677083333333333,0.17048611111111112,2211,491,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17048611111111112,0.7677083333333333,0.7677083333333333,0.17048611111111112,LAC,GS,0.17048611111111112,0.7677083333333333
95,105,401360675,2022,2,2,Boston,BOS,1,Atlanta,ATL,19036,TRUE,FALSE,1147,1639,0.39826388888888886,0.5690972222222223,1147,1639,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.5690972222222223,0.39826388888888886,0.39826388888888886,0.5690972222222223,BOS,ATL,0.5690972222222223,0.39826388888888886
129,120,401360676,2022,2,11,Indiana,IND,16,Minnesota,MIN,19036,FALSE,TRUE,833,2015,0.28923611111111114,0.6996527777777778,833,2015,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.6996527777777778,0.28923611111111114,0.6996527777777778,0.28923611111111114,MIN,IND,0.28923611111111114,0.6996527777777778
103,112,401360664,2022,2,22,Portland,POR,18,New York,NY,19035,TRUE,FALSE,897,1778,0.31145833333333334,0.6173611111111111,897,1778,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.6173611111111111,0.31145833333333334,0.31145833333333334,0.6173611111111111,POR,NY,0.6173611111111111,0.31145833333333334
125,118,401360665,2022,2,30,Charlotte,CHA,29,Memphis,MEM,19035,FALSE,TRUE,0,2859,0,0.9927083333333333,0,2859,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9927083333333333,0,0.9927083333333333,0,MEM,CHA,0,0.9927083333333333
123,110,401360666,2022,2,27,Washington,WSH,23,Sacramento,SAC,19035,FALSE,TRUE,1196,1580,0.4152777777777778,0.5486111111111112,1196,1580,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.5486111111111112,0.4152777777777778,0.5486111111111112,0.4152777777777778,SAC,WSH,0.4152777777777778,0.5486111111111112
124,114,401360667,2022,2,3,New Orleans,NO,24,San Antonio,SA,19035,FALSE,TRUE,0,2869,0,0.9961805555555555,0,2869,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9961805555555555,0,0.9961805555555555,0,SA,NO,0,0.9961805555555555
93,103,401360668,2022,2,20,Philadelphia,PHI,5,Cleveland,CLE,19035,TRUE,FALSE,2696,112,0.9361111111111111,0.03888888888888889,2696,112,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.03888888888888889,0.9361111111111111,0.9361111111111111,0.03888888888888889,PHI,CLE,0.03888888888888889,0.9361111111111111
110,109,401360669,2022,2,28,Toronto,TOR,7,Denver,DEN,19035,FALSE,TRUE,1297.2,1392.8,0.4504166666666667,0.4836111111111111,1297.2,1392.8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.4836111111111111,0.4504166666666667,0.4836111111111111,0.4504166666666667,DEN,TOR,0.4504166666666667,0.4836111111111111
111,115,401360670,2022,2,14,Miami,MIA,17,Brooklyn,BKN,19035,TRUE,FALSE,2437.7,307,0.8464236111111111,0.10659722222222222,2437.7,307,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.10659722222222222,0.8464236111111111,0.8464236111111111,0.10659722222222222,MIA,BKN,0.10659722222222222,0.8464236111111111
101,106,401360671,2022,2,4,Chicago,CHI,25,Oklahoma City,OKC,19035,TRUE,FALSE,789.8000000000002,2011.1999999999998,0.2742361111111112,0.6983333333333333,789.8000000000002,2011.1999999999998,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.6983333333333333,0.2742361111111112,0.2742361111111112,0.6983333333333333,CHI,OKC,0.6983333333333333,0.2742361111111112
99,97,401360672,2022,2,6,Dallas,DAL,12,LA,LAC,19035,FALSE,TRUE,951,1662,0.3302083333333333,0.5770833333333333,951,1662,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.5770833333333333,0.3302083333333333,0.5770833333333333,0.3302083333333333,LAC,DAL,0.3302083333333333,0.5770833333333333
115,117,401360673,2022,2,9,Golden State,GS,13,Los Angeles,LAL,19035,TRUE,FALSE,2148,560,0.7458333333333333,0.19444444444444445,2148,560,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.19444444444444445,0.7458333333333333,0.7458333333333333,0.19444444444444445,GS,LAL,0.19444444444444445,0.7458333333333333
105,132,401360674,2022,2,21,Phoenix,PHX,19,Orlando,ORL,19035,TRUE,FALSE,2588,115,0.8986111111111111,0.03993055555555555,2588,115,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.03993055555555555,0.8986111111111111,0.8986111111111111,0.03993055555555555,PHX,ORL,0.03993055555555555,0.8986111111111111
141,119,401360657,2022,2,8,Detroit,DET,30,Charlotte,CHA,19034,FALSE,TRUE,119,2587,0.04131944444444444,0.8982638888888889,119,2587,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8982638888888889,0.04131944444444444,0.8982638888888889,0.04131944444444444,CHA,DET,0.04131944444444444,0.8982638888888889
120,113,401360658,2022,2,11,Indiana,IND,5,Cleveland,CLE,19034,FALSE,TRUE,2471,357,0.8579861111111111,0.12395833333333334,2471,357,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.12395833333333334,0.8579861111111111,0.12395833333333334,0.8579861111111111,CLE,IND,0.8579861111111111,0.12395833333333334
87,100,401360659,2022,2,20,Philadelphia,PHI,25,Oklahoma City,OKC,19034,TRUE,FALSE,2097.2000000000003,370.29999999999995,0.7281944444444446,0.12857638888888887,2097.2000000000003,370.29999999999995,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.12857638888888887,0.7281944444444446,0.7281944444444446,0.12857638888888887,PHI,OKC,0.12857638888888887,0.7281944444444446
136,121,401360660,2022,2,1,Atlanta,ATL,24,San Antonio,SA,19034,FALSE,TRUE,0,2841,0,0.9864583333333333,0,2841,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9864583333333333,0,0.9864583333333333,0,SA,ATL,0,0.9864583333333333
102,108,401360661,2022,2,2,Boston,BOS,7,Denver,DEN,19034,TRUE,FALSE,743.4000000000001,1775.6,0.25812500000000005,0.6165277777777778,743.4000000000001,1775.6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.6165277777777778,0.25812500000000005,0.25812500000000005,0.6165277777777778,BOS,DEN,0.6165277777777778,0.25812500000000005
122,134,401360662,2022,2,4,Chicago,CHI,16,Minnesota,MIN,19034,TRUE,FALSE,1826.6999999999998,630.6000000000004,0.6342708333333332,0.21895833333333345,1826.6999999999998,630.6000000000004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.21895833333333345,0.6342708333333332,0.6342708333333332,0.21895833333333345,CHI,MIN,0.21895833333333345,0.6342708333333332
99,114,401360663,2022,2,26,Utah,UTAH,19,Orlando,ORL,19034,TRUE,FALSE,2648,16,0.9194444444444444,0.005555555555555556,2648,16,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.005555555555555556,0.9194444444444444,0.9194444444444444,0.005555555555555556,UTAH,ORL,0.005555555555555556,0.9194444444444444
133,107,401360650,2022,2,8,Detroit,DET,29,Memphis,MEM,19033,FALSE,TRUE,9,2761,0.003125,0.9586805555555555,9,2761,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9586805555555555,0.003125,0.9586805555555555,0.003125,MEM,DET,0.003125,0.9586805555555555
112,113,401360651,2022,2,27,Washington,WSH,17,Brooklyn,BKN,19033,TRUE,FALSE,915,1787,0.3177083333333333,0.6204861111111111,915,1787,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.6204861111111111,0.3177083333333333,0.3177083333333333,0.6204861111111111,WSH,BKN,0.6204861111111111,0.3177083333333333
112,97,401360652,2022,2,3,New Orleans,NO,14,Miami,MIA,19033,FALSE,TRUE,225.5,2507.5,0.07829861111111111,0.8706597222222222,225.5,2507.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8706597222222222,0.07829861111111111,0.8706597222222222,0.07829861111111111,MIA,NO,0.07829861111111111,0.8706597222222222
139,120,401360653,2022,2,10,Houston,HOU,28,Toronto,TOR,19033,FALSE,TRUE,885,1922,0.3072916666666667,0.6673611111111111,885,1922,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.6673611111111111,0.3072916666666667,0.6673611111111111,0.3072916666666667,TOR,HOU,0.3072916666666667,0.6673611111111111
105,112,401360654,2022,2,6,Dallas,DAL,12,LA,LAC,19033,TRUE,FALSE,2786,0,0.9673611111111111,0,2786,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9673611111111111,0.9673611111111111,0,DAL,LAC,0,0.9673611111111111
107,131,401360655,2022,2,21,Phoenix,PHX,15,Milwaukee,MIL,19033,TRUE,FALSE,2039.8,630.2,0.7082638888888889,0.21881944444444446,2039.8,630.2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.21881944444444446,0.7082638888888889,0.7082638888888889,0.21881944444444446,PHX,MIL,0.21881944444444446,0.7082638888888889
116,114,401360656,2022,2,9,Golden State,GS,18,New York,NY,19033,FALSE,TRUE,687,1830,0.23854166666666668,0.6354166666666666,687,1830,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.6354166666666666,0.23854166666666668,0.6354166666666666,0.23854166666666668,NY,GS,0.23854166666666668,0.6354166666666666
92,105,401360644,2022,2,5,Cleveland,CLE,24,San Antonio,SA,19032,TRUE,FALSE,2078,748,0.7215277777777778,0.25972222222222224,2078,748,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.25972222222222224,0.7215277777777778,0.7215277777777778,0.25972222222222224,CLE,SA,0.25972222222222224,0.7215277777777778
121,109,401360645,2022,2,30,Charlotte,CHA,4,Chicago,CHI,19032,FALSE,TRUE,736.4000000000001,1976.6,0.2556944444444445,0.6863194444444444,736.4000000000001,1976.6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.6863194444444444,0.2556944444444445,0.6863194444444444,0.2556944444444445,CHI,CHA,0.2556944444444445,0.6863194444444444
117,98,401360646,2022,2,25,Oklahoma City,OKC,28,Toronto,TOR,19032,FALSE,TRUE,51,2784,0.017708333333333333,0.9666666666666667,51,2784,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9666666666666667,0.017708333333333333,0.9666666666666667,0.017708333333333333,TOR,OKC,0.017708333333333333,0.9666666666666667
85,111,401360647,2022,2,26,Utah,UTAH,9,Golden State,GS,19032,TRUE,FALSE,2030,734.5999999999999,0.7048611111111112,0.2550694444444444,2030,734.5999999999999,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.2550694444444444,0.7048611111111112,0.7048611111111112,0.2550694444444444,UTAH,GS,0.2550694444444444,0.7048611111111112
105,107,401360648,2022,2,22,Portland,POR,13,Los Angeles,LAL,19032,TRUE,FALSE,1079,1425,0.3746527777777778,0.4947916666666667,1079,1425,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4947916666666667,0.3746527777777778,0.3746527777777778,0.4947916666666667,POR,LAL,0.4947916666666667,0.3746527777777778
119,132,401360649,2022,2,23,Sacramento,SAC,16,Minnesota,MIN,19032,TRUE,FALSE,1159,1453,0.40243055555555557,0.5045138888888889,1159,1453,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.5045138888888889,0.40243055555555557,0.40243055555555557,0.5045138888888889,SAC,MIN,0.5045138888888889,0.40243055555555557
114,109,401360634,2022,2,20,Philadelphia,PHI,21,Phoenix,PHX,19031,FALSE,TRUE,1326.8999999999999,1254.1000000000001,0.46072916666666663,0.43545138888888896,1326.8999999999999,1254.1000000000001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.43545138888888896,0.46072916666666663,0.43545138888888896,0.46072916666666663,PHX,PHI,0.46072916666666663,0.43545138888888896
112,133,401360635,2022,2,1,Atlanta,ATL,11,Indiana,IND,19031,TRUE,FALSE,2821,0,0.9795138888888889,0,2821,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.9795138888888889,0.9795138888888889,0,ATL,IND,0,0.9795138888888889
126,91,401360636,2022,2,17,Brooklyn,BKN,2,Boston,BOS,19031,FALSE,TRUE,0,2823,0,0.9802083333333333,0,2823,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9802083333333333,0,0.9802083333333333,0,BOS,BKN,0,0.9802083333333333
109,135,401360637,2022,2,29,Memphis,MEM,12,LA,LAC,19031,TRUE,FALSE,2706,56,0.9395833333333333,0.019444444444444445,2706,56,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.019444444444444445,0.9395833333333333,0.9395833333333333,0.019444444444444445,MEM,LAC,0.019444444444444445,0.9395833333333333
97,110,401360638,2022,2,3,New Orleans,NO,10,Houston,HOU,19031,TRUE,FALSE,2270,590,0.7881944444444444,0.2048611111111111,2270,590,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2048611111111111,0.7881944444444444,0.7881944444444444,0.2048611111111111,NO,HOU,0.2048611111111111,0.7881944444444444
86,116,401360639,2022,2,6,Dallas,DAL,8,Detroit,DET,19031,TRUE,FALSE,2494,280,0.8659722222222223,0.09722222222222222,2494,280,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.09722222222222222,0.8659722222222223,0.8659722222222223,0.09722222222222222,DAL,DET,0.09722222222222222,0.8659722222222223
115,132,401360640,2022,2,7,Denver,DEN,18,New York,NY,19031,TRUE,FALSE,2263.1,491.9,0.785798611111111,0.1707986111111111,2263.1,491.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1707986111111111,0.785798611111111,0.785798611111111,0.1707986111111111,DEN,NY,0.1707986111111111,0.785798611111111
